Molecule,Frequency,Intensity,
NH3,3770,3.55E-21,
NH3,3771,4.17E-21,
NH3,3772,4.06E-21,
NH3,3773,5.60E-21,
NH3,3774,3.75E-21,
NH3,3775,3.23E-21,
NH3,3776,3.80E-21,
NH3,3777,5.67E-21,
NH3,3778,4.00E-21,
NH3,3779,4.14E-21,
NH3,3780,3.33E-21,
NH3,3781,3.56E-21,
NH3,3782,3.50E-21,
NH3,3783,3.91E-21,
NH3,3784,3.98E-21,
NH3,3785,2.94E-21,
NH3,3786,4.08E-21,
NH3,3787,3.89E-21,
NH3,3788,5.53E-21,
NH3,3789,4.92E-21,
NH3,3790,3.44E-21,
NH3,3791,3.54E-21,
NH3,3792,3.92E-21,
NH3,3793,5.59E-21,
NH3,3794,5.92E-21,
NH3,3795,5.27E-21,
NH3,3796,5.10E-21,
NH3,3797,3.14E-21,
NH3,3798,5.60E-21,
NH3,3799,3.78E-21,
NH3,3800,3.33E-21,
NH3,3801,4.20E-21,
NH3,3802,4.76E-21,
NH3,3803,4.74E-21,
NH3,3804,3.70E-21,
NH3,3805,4.54E-21,
NH3,3806,4.10E-21,
NH3,3807,4.12E-21,
NH3,3808,3.93E-21,
NH3,3809,3.45E-21,
NH3,3810,4.13E-21,
NH3,3811,3.86E-21,
NH3,3812,4.83E-21,
NH3,3813,4.07E-21,
NH3,3814,4.51E-21,
NH3,3815,4.38E-21,
NH3,3816,5.96E-21,
NH3,3817,4.48E-21,
NH3,3818,5.34E-21,
NH3,3819,3.92E-21,
NH3,3820,5.16E-21,
NH3,3821,3.85E-21,
NH3,3822,4.88E-21,
NH3,3823,4.97E-21,
NH3,3824,5.66E-21,
NH3,3825,5.51E-21,
NH3,3826,3.55E-21,
NH3,3827,6.22E-21,
NH3,3828,5.88E-21,
NH3,3829,5.60E-21,
NH3,3830,4.52E-21,
NH3,3831,6.27E-21,
NH3,3832,5.69E-21,
NH3,3833,6.55E-21,
NH3,3834,5.42E-21,
NH3,3835,7.81E-21,
NH3,3836,7.41E-21,
NH3,3837,6.83E-21,
NH3,3838,9.44E-21,
NH3,3839,6.48E-21,
NH3,3840,9.66E-21,
NH3,3841,7.39E-21,
NH3,3842,7.89E-21,
NH3,3843,9.42E-21,
NH3,3844,6.97E-21,
NH3,3845,5.83E-21,
NH3,3846,1.86E-20,
NH3,3847,1.28E-20,
NH3,3848,8.22E-21,
NH3,3849,1.10E-20,
NH3,3850,6.19E-21,
NH3,3851,6.13E-21,
NH3,3852,7.05E-21,
NH3,3853,8.61E-21,
NH3,3854,8.85E-21,
NH3,3855,7.56E-21,
NH3,3856,3.80E-21,
NH3,3857,4.98E-21,
NH3,3858,3.96E-21,
NH3,3859,3.55E-21,
NH3,3860,3.32E-21,
NH3,3861,4.71E-21,
NH3,3862,4.28E-21,
NH3,3863,3.11E-21,
NH3,3864,3.28E-21,
NH3,3865,4.67E-21,
NH3,3866,3.49E-21,
NH3,3867,2.98E-21,
NH3,3868,4.24E-21,
NH3,3869,3.98E-21,
NH3,3870,3.76E-21,
NH3,3871,3.21E-21,
NH3,3872,3.04E-21,
NH3,3873,2.98E-21,
NH3,3874,3.71E-21,
NH3,3875,3.30E-21,
NH3,3876,4.82E-21,
NH3,3877,4.07E-21,
NH3,3878,2.96E-21,
NH3,3879,4.51E-21,
NH3,3880,4.04E-21,
NH3,3881,3.83E-21,
NH3,3882,5.17E-21,
NH3,3883,5.42E-21,
NH3,3884,3.87E-21,
NH3,3885,4.51E-21,
NH3,3886,4.10E-21,
NH3,3887,3.98E-21,
NH3,3888,3.80E-21,
NH3,3889,7.41E-21,
NH3,3890,5.92E-21,
NH3,3891,3.27E-21,
NH3,3892,4.74E-21,
NH3,3893,3.49E-21,
NH3,3894,5.12E-21,
NH3,3895,4.11E-21,
NH3,3896,4.75E-21,
NH3,3897,4.58E-21,
NH3,3898,4.01E-21,
NH3,3899,3.50E-21,
NH3,3900,3.31E-21,
NH3,3901,4.45E-21,
NH3,3902,4.37E-21,
NH3,3903,3.26E-21,
NH3,3904,3.64E-21,
NH3,3905,5.03E-21,
NH3,3906,3.82E-21,
NH3,3907,3.47E-21,
NH3,3908,5.48E-21,
NH3,3909,4.46E-21,
NH3,3910,4.90E-21,
NH3,3911,4.19E-21,
NH3,3912,4.50E-21,
NH3,3913,4.87E-21,
NH3,3914,4.72E-21,
NH3,3915,5.12E-21,
NH3,3916,4.16E-21,
NH3,3917,5.16E-21,
NH3,3918,3.82E-21,
NH3,3919,4.20E-21,
NH3,3920,6.40E-21,
NH3,3921,4.74E-21,
NH3,3922,4.35E-21,
NH3,3923,4.10E-21,
NH3,3924,5.46E-21,
NH3,3925,4.41E-21,
NH3,3926,7.35E-21,
NH3,3927,5.86E-21,
NH3,3928,5.24E-21,
NH3,3929,4.25E-21,
NH3,3930,3.29E-21,
NH3,3931,7.47E-21,
NH3,3932,4.49E-21,
NH3,3933,4.72E-21,
NH3,3934,5.67E-21,
NH3,3935,5.39E-21,
NH3,3936,6.34E-21,
NH3,3937,5.33E-21,
NH3,3938,4.75E-21,
NH3,3939,5.33E-21,
NH3,3940,5.04E-21,
NH3,3941,5.23E-21,
NH3,3942,5.76E-21,
NH3,3943,6.58E-21,
NH3,3944,3.82E-21,
NH3,3945,5.63E-21,
NH3,3946,5.96E-21,
NH3,3947,8.84E-21,
NH3,3948,6.18E-21,
NH3,3949,6.25E-21,
NH3,3950,5.99E-21,
NH3,3951,6.98E-21,
NH3,3952,5.24E-21,
NH3,3953,4.65E-21,
NH3,3954,8.77E-21,
NH3,3955,6.58E-21,
NH3,3956,3.93E-21,
NH3,3957,9.52E-21,
NH3,3958,6.59E-21,
NH3,3959,7.45E-21,
NH3,3960,7.68E-21,
NH3,3961,5.37E-21,
NH3,3962,8.58E-21,
NH3,3963,5.61E-21,
NH3,3964,6.52E-21,
NH3,3965,9.97E-21,
NH3,3966,6.98E-21,
NH3,3967,7.18E-21,
NH3,3968,6.56E-21,
NH3,3969,6.35E-21,
NH3,3970,6.85E-21,
NH3,3971,7.14E-21,
NH3,3972,8.99E-21,
NH3,3973,7.14E-21,
NH3,3974,9.18E-21,
NH3,3975,7.73E-21,
NH3,3976,7.82E-21,
NH3,3977,7.17E-21,
NH3,3978,9.83E-21,
NH3,3979,5.63E-21,
NH3,3980,8.39E-21,
NH3,3981,9.82E-21,
NH3,3982,1.32E-20,
NH3,3983,7.49E-21,
NH3,3984,6.43E-21,
NH3,3985,8.88E-21,
NH3,3986,7.00E-21,
NH3,3987,8.87E-21,
NH3,3988,1.16E-20,
NH3,3989,6.62E-21,
NH3,3990,6.79E-21,
NH3,3991,8.15E-21,
NH3,3992,1.17E-20,
NH3,3993,8.57E-21,
NH3,3994,7.80E-21,
NH3,3995,7.20E-21,
NH3,3996,1.11E-20,
NH3,3997,7.79E-21,
NH3,3998,1.44E-20,
NH3,3999,1.35E-20,
NH3,4000,1.13E-20,
CO,500,1.49E-63,
CO,501,0.00E+00,
CO,502,1.48E-63,
CO,503,1.57E-63,
CO,504,0.00E+00,
CO,505,0.00E+00,
CO,506,9.57E-64,
CO,507,0.00E+00,
CO,508,9.85E-64,
CO,509,9.90E-64,
CO,510,2.25E-63,
CO,511,0.00E+00,
CO,512,0.00E+00,
CO,513,1.36E-63,
CO,514,0.00E+00,
CO,515,1.41E-63,
CO,516,1.43E-63,
CO,517,1.79E-63,
CO,518,1.42E-63,
CO,519,0.00E+00,
CO,520,1.92E-63,
CO,521,0.00E+00,
CO,522,2.02E-63,
CO,523,2.06E-63,
CO,524,2.51E-63,
CO,525,2.06E-63,
CO,526,2.02E-63,
CO,527,2.72E-63,
CO,528,0.00E+00,
CO,529,2.88E-63,
CO,530,0.00E+00,
CO,531,6.48E-63,
CO,532,3.00E-63,
CO,533,6.79E-63,
CO,534,0.00E+00,
CO,535,0.00E+00,
CO,536,4.10E-63,
CO,537,4.89E-63,
CO,538,4.28E-63,
CO,539,4.36E-63,
CO,540,9.74E-63,
CO,541,0.00E+00,
CO,542,0.00E+00,
CO,543,5.82E-63,
CO,544,1.29E-62,
CO,545,0.00E+00,
CO,546,6.32E-63,
CO,547,1.39E-62,
CO,548,6.23E-63,
CO,549,8.26E-63,
CO,550,0.00E+00,
CO,551,1.83E-62,
CO,552,0.00E+00,
CO,553,9.14E-63,
CO,554,1.99E-62,
CO,555,9.20E-63,
CO,556,1.17E-62,
CO,557,4.88E-62,
CO,558,1.26E-62,
CO,559,0.00E+00,
CO,560,2.81E-62,
CO,561,1.35E-62,
CO,562,1.36E-62,
CO,563,1.66E-62,
CO,564,6.72E-62,
CO,565,1.80E-62,
CO,566,0.00E+00,
CO,567,3.99E-62,
CO,568,1.97E-62,
CO,569,2.98E-62,
CO,570,3.32E-62,
CO,571,9.23E-62,
CO,572,2.56E-62,
CO,573,0.00E+00,
CO,574,5.65E-62,
CO,575,2.87E-62,
CO,576,6.22E-62,
CO,577,1.56E-61,
CO,578,0.00E+00,
CO,579,3.65E-62,
CO,580,1.86E-61,
CO,581,0.00E+00,
CO,582,4.17E-62,
CO,583,8.93E-62,
CO,584,9.09E-62,
CO,585,5.18E-62,
CO,586,0.00E+00,
CO,587,2.60E-61,
CO,588,0.00E+00,
CO,589,6.04E-62,
CO,590,2.25E-61,
CO,591,9.55E-62,
CO,592,7.35E-62,
CO,593,2.80E-61,
CO,594,8.11E-62,
CO,595,8.74E-62,
CO,596,1.81E-61,
CO,597,1.86E-61,
CO,598,9.46E-62,
CO,599,1.04E-61,
CO,600,3.86E-61,
CO,601,1.16E-61,
CO,602,1.26E-61,
CO,603,7.09E-61,
CO,604,1.39E-61,
CO,605,2.88E-61,
CO,606,1.50E-61,
CO,607,1.66E-61,
CO,608,0.00E+00,
CO,609,9.78E-61,
CO,610,1.95E-61,
CO,611,2.05E-61,
CO,612,8.34E-61,
CO,613,0.00E+00,
CO,614,2.36E-61,
CO,615,1.10E-60,
CO,616,2.62E-61,
CO,617,2.84E-61,
CO,618,5.94E-61,
CO,619,9.11E-61,
CO,620,3.36E-61,
CO,621,3.13E-61,
CO,622,1.58E-60,
CO,623,0.00E+00,
CO,624,4.13E-61,
CO,625,2.72E-60,
CO,626,4.70E-61,
CO,627,4.77E-61,
CO,628,9.06E-61,
CO,629,5.41E-61,
CO,630,5.99E-61,
CO,631,3.17E-60,
CO,632,6.83E-61,
CO,633,2.09E-60,
CO,634,5.76E-61,
CO,635,1.44E-60,
CO,636,0.00E+00,
CO,637,4.38E-60,
CO,638,9.47E-61,
CO,639,1.01E-60,
CO,640,3.85E-60,
CO,641,9.23E-61,
CO,642,1.11E-60,
CO,643,0.00E+00,
CO,644,6.12E-60,
CO,645,1.38E-60,
CO,646,8.70E-60,
CO,647,2.88E-60,
CO,648,1.58E-60,
CO,649,0.00E+00,
CO,650,4.76E-60,
CO,651,1.55E-71,
CO,652,3.43E-60,
CO,653,1.76E-59,
CO,654,0.00E+00,
CO,655,2.25E-60,
CO,656,4.07E-60,
CO,657,2.60E-60,
CO,658,4.84E-60,
CO,659,1.47E-59,
CO,660,1.08E-59,
CO,661,3.20E-60,
CO,662,2.54E-60,
CO,663,6.79E-60,
CO,664,2.56E-60,
CO,665,1.69E-59,
CO,666,8.05E-60,
CO,667,1.62E-59,
CO,668,1.86E-59,
CO,669,4.23E-60,
CO,670,8.79E-60,
CO,671,6.17E-60,
CO,672,1.68E-59,
CO,673,7.61E-60,
CO,674,5.15E-59,
CO,675,5.86E-60,
CO,676,1.23E-59,
CO,677,0.00E+00,
CO,678,2.25E-59,
CO,679,1.01E-59,
CO,680,4.78E-59,
CO,681,5.25E-59,
CO,682,1.10E-59,
CO,683,4.25E-64,
CO,684,3.17E-59,
CO,685,0.00E+00,
CO,686,2.33E-59,
CO,687,9.66E-59,
CO,688,3.96E-59,
CO,689,5.15E-59,
CO,690,2.59E-59,
CO,691,1.86E-59,
CO,692,3.30E-59,
CO,693,6.88E-59,
CO,694,1.16E-58,
CO,695,7.52E-59,
CO,696,3.57E-59,
CO,697,2.67E-59,
CO,698,1.54E-59,
CO,699,9.23E-59,
CO,700,3.60E-59,
CO,701,1.79E-58,
CO,702,1.25E-58,
CO,703,4.83E-59,
CO,704,5.74E-59,
CO,705,1.10E-58,
CO,706,5.28E-59,
CO,707,5.97E-59,
CO,708,3.86E-58,
CO,709,6.59E-59,
CO,710,2.04E-58,
CO,711,3.96E-59,
CO,712,1.16E-58,
CO,713,1.16E-58,
CO,714,2.69E-58,
CO,715,4.09E-58,
CO,716,2.89E-58,
CO,717,5.41E-59,
CO,718,1.65E-58,
CO,719,1.66E-58,
CO,720,2.20E-58,
CO,721,4.94E-58,
CO,722,3.36E-58,
CO,723,4.38E-58,
CO,724,2.35E-58,
CO,725,7.06E-59,
CO,726,2.30E-58,
CO,727,4.77E-58,
CO,728,1.01E-57,
CO,729,6.18E-58,
CO,730,1.36E-58,
CO,731,7.34E-58,
CO,732,3.26E-58,
CO,733,3.91E-58,
CO,734,6.11E-58,
CO,735,2.02E-57,
CO,736,1.88E-58,
CO,737,1.04E-57,
CO,738,2.10E-58,
CO,739,7.90E-58,
CO,740,4.18E-58,
CO,741,9.94E-58,
CO,742,2.96E-57,
CO,743,1.46E-57,
CO,744,1.26E-58,
CO,745,1.12E-57,
CO,746,8.29E-59,
CO,747,1.24E-57,
CO,748,3.22E-57,
CO,749,2.31E-57,
CO,750,1.88E-57,
CO,751,3.19E-57,
CO,752,3.34E-58,
CO,753,8.97E-58,
CO,754,2.99E-57,
CO,755,7.65E-57,
CO,756,1.32E-57,
CO,757,6.83E-58,
CO,758,3.83E-57,
CO,759,1.71E-57,
CO,760,2.21E-57,
CO,761,3.44E-57,
CO,762,1.17E-56,
CO,763,9.51E-58,
CO,764,5.46E-57,
CO,765,1.32E-57,
CO,766,4.14E-57,
CO,767,2.33E-57,
CO,768,7.53E-57,
CO,769,1.43E-56,
CO,770,7.79E-57,
CO,771,1.73E-57,
CO,772,1.19E-56,
CO,773,3.43E-57,
CO,774,1.21E-57,
CO,775,2.81E-56,
CO,776,1.40E-56,
CO,777,3.17E-57,
CO,778,1.71E-56,
CO,779,0.00E+00,
CO,780,6.67E-57,
CO,781,1.43E-56,
CO,782,4.89E-56,
CO,783,6.78E-57,
CO,784,3.72E-57,
CO,785,2.06E-56,
CO,786,8.35E-57,
CO,787,1.78E-56,
CO,788,1.53E-56,
CO,789,7.08E-56,
CO,790,4.95E-57,
CO,791,2.96E-56,
CO,792,4.56E-57,
CO,793,4.85E-56,
CO,794,1.35E-56,
CO,795,8.68E-56,
CO,796,7.35E-56,
CO,797,1.78E-56,
CO,798,8.16E-57,
CO,799,6.57E-56,
CO,800,1.99E-56,
CO,801,4.37E-56,
CO,802,1.69E-55,
CO,803,4.94E-56,
CO,804,1.77E-56,
CO,805,9.45E-56,
CO,806,0.00E+00,
CO,807,4.00E-56,
CO,808,7.90E-56,
CO,809,3.07E-55,
CO,810,3.78E-56,
CO,811,1.90E-56,
CO,812,1.18E-55,
CO,813,1.34E-55,
CO,814,1.27E-55,
CO,815,1.90E-55,
CO,816,4.45E-55,
CO,817,3.06E-56,
CO,818,6.35E-56,
CO,819,1.81E-56,
CO,820,2.77E-55,
CO,821,8.05E-56,
CO,822,6.76E-55,
CO,823,3.44E-55,
CO,824,9.75E-56,
CO,825,3.96E-56,
CO,826,3.75E-55,
CO,827,1.19E-55,
CO,828,2.62E-55,
CO,829,1.34E-54,
CO,830,1.53E-55,
CO,831,2.40E-56,
CO,832,5.18E-55,
CO,833,5.02E-56,
CO,834,6.62E-55,
CO,835,8.85E-55,
CO,836,2.00E-54,
CO,837,2.17E-55,
CO,838,3.08E-55,
CO,839,7.20E-56,
CO,840,8.50E-55,
CO,841,6.72E-55,
CO,842,2.08E-54,
CO,843,2.12E-54,
CO,844,1.66E-55,
CO,845,3.65E-55,
CO,846,1.31E-54,
CO,847,4.17E-55,
CO,848,4.98E-55,
CO,849,4.48E-54,
CO,850,2.34E-54,
CO,851,4.52E-55,
CO,852,4.07E-55,
CO,853,2.03E-54,
CO,854,2.27E-54,
CO,855,3.97E-54,
CO,856,8.96E-54,
CO,857,8.87E-55,
CO,858,2.62E-55,
CO,859,1.29E-54,
CO,860,3.59E-54,
CO,861,6.74E-55,
CO,862,7.86E-54,
CO,863,1.25E-53,
CO,864,4.05E-55,
CO,865,1.81E-54,
CO,866,3.77E-55,
CO,867,6.24E-54,
CO,868,3.03E-54,
CO,869,1.46E-53,
CO,870,1.41E-53,
CO,871,9.52E-55,
CO,872,2.20E-54,
CO,873,1.03E-53,
CO,874,5.09E-54,
CO,875,1.98E-53,
CO,876,2.67E-53,
CO,877,1.57E-53,
CO,878,3.17E-54,
CO,879,3.51E-54,
CO,880,3.53E-54,
CO,881,1.56E-53,
CO,882,2.66E-53,
CO,883,6.24E-53,
CO,884,5.17E-54,
CO,885,4.00E-54,
CO,886,5.44E-54,
CO,887,2.27E-53,
CO,888,1.67E-53,
CO,889,4.28E-53,
CO,890,8.71E-53,
CO,891,5.80E-54,
CO,892,7.62E-54,
CO,893,2.03E-54,
CO,894,4.24E-53,
CO,895,9.60E-53,
CO,896,1.37E-52,
CO,897,7.17E-53,
CO,898,1.41E-53,
CO,899,6.57E-55,
CO,900,3.19E-53,
CO,901,6.42E-53,
CO,902,1.16E-52,
CO,903,2.40E-52,
CO,904,5.83E-53,
CO,905,2.16E-53,
CO,906,4.13E-53,
CO,907,0.00E+00,
CO,908,1.02E-52,
CO,909,2.06E-52,
CO,910,4.41E-52,
CO,911,3.13E-53,
CO,912,2.43E-53,
CO,913,3.49E-53,
CO,914,1.49E-52,
CO,915,4.85E-52,
CO,916,3.17E-52,
CO,917,6.37E-52,
CO,918,3.49E-53,
CO,919,5.94E-53,
CO,920,2.47E-54,
CO,921,1.38E-52,
CO,922,7.02E-52,
CO,923,7.25E-52,
CO,924,8.14E-52,
CO,925,8.92E-53,
CO,926,1.40E-53,
CO,927,1.91E-52,
CO,928,4.37E-52,
CO,929,9.59E-52,
CO,930,1.72E-51,
CO,931,5.41E-52,
CO,932,2.96E-53,
CO,933,2.61E-52,
CO,934,0.00E+00,
CO,935,2.02E-51,
CO,936,2.08E-51,
CO,937,3.33E-51,
CO,938,1.71E-52,
CO,939,1.50E-52,
CO,940,2.40E-52,
CO,941,3.67E-52,
CO,942,3.65E-51,
CO,943,2.44E-51,
CO,944,4.91E-51,
CO,945,1.42E-52,
CO,946,3.93E-52,
CO,947,5.40E-52,
CO,948,4.04E-52,
CO,949,2.04E-51,
CO,950,8.86E-51,
CO,951,6.26E-51,
CO,952,5.88E-52,
CO,953,1.08E-52,
CO,954,1.24E-51,
CO,955,3.08E-51,
CO,956,1.11E-50,
CO,957,1.25E-50,
CO,958,1.05E-50,
CO,959,1.33E-52,
CO,960,1.71E-51,
CO,961,8.07E-54,
CO,962,2.44E-51,
CO,963,1.74E-50,
CO,964,2.38E-50,
CO,965,1.27E-50,
CO,966,2.24E-51,
CO,967,2.68E-52,
CO,968,3.35E-51,
CO,969,1.07E-50,
CO,970,2.18E-50,
CO,971,5.34E-50,
CO,972,8.91E-52,
CO,973,2.75E-51,
CO,974,3.81E-51,
CO,975,2.51E-51,
CO,976,4.72E-50,
CO,977,5.21E-50,
CO,978,8.37E-50,
CO,979,3.95E-51,
CO,980,1.91E-51,
CO,981,7.28E-51,
CO,982,7.52E-51,
CO,983,9.00E-50,
CO,984,6.41E-50,
CO,985,1.23E-49,
CO,986,1.83E-51,
CO,987,1.07E-50,
CO,988,1.28E-51,
CO,989,1.61E-50,
CO,990,1.42E-49,
CO,991,1.32E-49,
CO,992,1.66E-49,
CO,993,1.59E-50,
CO,994,1.57E-51,
CO,995,2.53E-50,
CO,996,2.51E-49,
CO,997,2.55E-49,
CO,998,2.42E-49,
CO,999,2.06E-49,
CO,1000,1.95E-50,
CO,1001,4.25E-50,
CO,1002,1.88E-51,
CO,1003,3.28E-49,
CO,1004,4.30E-49,
CO,1005,6.11E-49,
CO,1006,1.18E-49,
CO,1007,9.29E-51,
CO,1008,5.28E-50,
CO,1009,6.25E-50,
CO,1010,2.38E-50,
CO,1011,1.28E-48,
CO,1012,1.03E-48,
CO,1013,9.97E-51,
CO,1014,7.77E-50,
CO,1015,8.25E-51,
CO,1016,1.21E-49,
CO,1017,1.34E-48,
CO,1018,1.36E-48,
CO,1019,2.35E-48,
CO,1020,3.01E-50,
CO,1021,9.54E-50,
CO,1022,2.12E-49,
CO,1023,1.01E-50,
CO,1024,1.78E-48,
CO,1025,2.69E-48,
CO,1026,3.34E-48,
CO,1027,1.43E-49,
CO,1028,1.28E-49,
CO,1029,1.96E-49,
CO,1030,2.96E-49,
CO,1031,4.11E-48,
CO,1032,2.98E-48,
CO,1033,5.56E-48,
CO,1034,6.12E-50,
CO,1035,3.97E-49,
CO,1036,3.57E-50,
CO,1037,5.85E-48,
CO,1038,6.62E-48,
CO,1039,8.30E-48,
CO,1040,7.38E-48,
CO,1041,5.88E-49,
CO,1042,5.28E-50,
CO,1043,9.68E-49,
CO,1044,1.01E-47,
CO,1045,1.21E-47,
CO,1046,8.94E-48,
CO,1047,1.21E-47,
CO,1048,7.31E-49,
CO,1049,1.62E-48,
CO,1050,5.06E-50,
CO,1051,1.57E-48,
CO,1052,2.28E-47,
CO,1053,3.17E-47,
CO,1054,1.55E-47,
CO,1055,3.84E-49,
CO,1056,2.08E-48,
CO,1057,2.57E-48,
CO,1058,3.07E-47,
CO,1059,4.16E-47,
CO,1060,7.54E-47,
CO,1061,7.11E-48,
CO,1062,3.09E-48,
CO,1063,2.65E-49,
CO,1064,4.94E-48,
CO,1065,5.76E-47,
CO,1066,6.80E-47,
CO,1067,1.17E-46,
CO,1068,1.10E-48,
CO,1069,3.84E-48,
CO,1070,7.69E-48,
CO,1071,1.17E-48,
CO,1072,9.63E-47,
CO,1073,1.15E-46,
CO,1074,1.89E-46,
CO,1075,5.74E-48,
CO,1076,1.34E-48,
CO,1077,1.17E-47,
CO,1078,1.31E-47,
CO,1079,2.37E-46,
CO,1080,3.63E-46,
CO,1081,2.85E-46,
CO,1082,2.15E-48,
CO,1083,1.67E-47,
CO,1084,3.64E-49,
CO,1085,2.79E-47,
CO,1086,3.35E-46,
CO,1087,3.92E-46,
CO,1088,6.75E-46,
CO,1089,5.72E-48,
CO,1090,2.10E-47,
CO,1091,3.99E-47,
CO,1092,6.75E-48,
CO,1093,5.66E-46,
CO,1094,7.72E-46,
CO,1095,9.90E-46,
CO,1096,3.12E-47,
CO,1097,1.79E-48,
CO,1098,6.99E-47,
CO,1099,1.10E-45,
CO,1100,1.25E-45,
CO,1101,1.24E-45,
CO,1102,1.66E-45,
CO,1103,2.62E-48,
CO,1104,1.04E-46,
CO,1105,1.59E-49,
CO,1106,1.58E-46,
CO,1107,1.99E-45,
CO,1108,3.55E-45,
CO,1109,2.73E-45,
CO,1110,4.41E-47,
CO,1111,1.08E-46,
CO,1112,1.84E-46,
CO,1113,8.67E-47,
CO,1114,3.39E-45,
CO,1115,4.56E-45,
CO,1116,5.90E-45,
CO,1117,1.76E-46,
CO,1118,5.96E-49,
CO,1119,3.93E-46,
CO,1120,6.62E-45,
CO,1121,7.46E-45,
CO,1122,7.39E-45,
CO,1123,9.96E-45,
CO,1124,1.29E-47,
CO,1125,5.89E-46,
CO,1126,2.55E-49,
CO,1127,1.15E-44,
CO,1128,1.34E-45,
CO,1129,2.15E-44,
CO,1130,1.64E-44,
CO,1131,2.59E-46,
CO,1132,6.21E-46,
CO,1133,1.06E-45,
CO,1134,4.51E-46,
CO,1135,2.06E-44,
CO,1136,4.04E-44,
CO,1137,2.31E-44,
CO,1138,9.42E-46,
CO,1139,7.15E-47,
CO,1140,2.27E-45,
CO,1141,3.96E-44,
CO,1142,4.52E-44,
CO,1143,4.52E-44,
CO,1144,5.94E-44,
CO,1145,1.53E-45,
CO,1146,3.43E-45,
CO,1147,5.93E-47,
CO,1148,6.91E-44,
CO,1149,6.48E-44,
CO,1150,7.52E-44,
CO,1151,1.01E-43,
CO,1152,1.56E-45,
CO,1153,3.67E-45,
CO,1154,2.77E-46,
CO,1155,7.89E-45,
CO,1156,1.25E-43,
CO,1157,2.25E-43,
CO,1158,1.66E-43,
CO,1159,7.06E-45,
CO,1160,3.80E-46,
CO,1161,1.21E-44,
CO,1162,2.42E-43,
CO,1163,2.01E-43,
CO,1164,3.53E-43,
CO,1165,3.74E-43,
CO,1166,9.07E-45,
CO,1167,3.81E-47,
CO,1168,2.07E-44,
CO,1169,4.25E-43,
CO,1170,4.65E-44,
CO,1171,8.20E-43,
CO,1172,6.36E-43,
CO,1173,4.74E-46,
CO,1174,3.09E-44,
CO,1175,6.23E-48,
CO,1176,4.97E-44,
CO,1177,7.73E-43,
CO,1178,8.87E-43,
CO,1179,1.57E-42,
CO,1180,1.18E-44,
CO,1181,3.42E-44,
CO,1182,6.01E-44,
CO,1183,1.39E-42,
CO,1184,1.35E-42,
CO,1185,1.53E-42,
CO,1186,3.06E-42,
CO,1187,5.23E-44,
CO,1188,3.15E-45,
CO,1189,1.25E-43,
CO,1190,1.52E-43,
CO,1191,2.46E-42,
CO,1192,5.42E-42,
CO,1193,3.99E-42,
CO,1194,8.42E-44,
CO,1195,5.19E-44,
CO,1196,1.41E-43,
CO,1197,2.34E-43,
CO,1198,4.80E-42,
CO,1199,5.64E-42,
CO,1200,1.00E-41,
CO,1201,2.65E-44,
CO,1202,2.66E-43,
CO,1203,1.30E-44,
CO,1204,8.46E-42,
CO,1205,8.36E-42,
CO,1206,9.56E-42,
CO,1207,1.66E-41,
CO,1208,3.25E-42,
CO,1209,3.47E-43,
CO,1210,5.71E-43,
CO,1211,2.17E-43,
CO,1212,1.53E-41,
CO,1213,1.55E-41,
CO,1214,3.21E-41,
CO,1215,1.32E-41,
CO,1216,1.39E-45,
CO,1217,1.21E-42,
CO,1218,1.51E-42,
CO,1219,2.62E-41,
CO,1220,2.68E-41,
CO,1221,4.57E-41,
CO,1222,3.06E-41,
CO,1223,4.65E-43,
CO,1224,1.37E-42,
CO,1225,4.54E-41,
CO,1226,4.83E-42,
CO,1227,6.35E-41,
CO,1228,1.09E-40,
CO,1229,6.42E-41,
CO,1230,2.12E-42,
CO,1231,1.09E-43,
CO,1232,5.01E-42,
CO,1233,8.40E-41,
CO,1234,9.31E-41,
CO,1235,1.22E-40,
CO,1236,1.70E-40,
CO,1237,3.42E-42,
CO,1238,7.30E-42,
CO,1239,5.81E-43,
CO,1240,1.13E-40,
CO,1241,5.63E-41,
CO,1242,3.53E-40,
CO,1243,2.92E-40,
CO,1244,1.38E-43,
CO,1245,1.20E-41,
CO,1246,1.62E-48,
CO,1247,1.99E-40,
CO,1248,2.80E-40,
CO,1249,3.82E-40,
CO,1250,8.47E-40,
CO,1251,4.30E-42,
CO,1252,1.40E-41,
CO,1253,2.55E-41,
CO,1254,3.34E-40,
CO,1255,4.95E-40,
CO,1256,5.38E-40,
CO,1257,1.43E-39,
CO,1258,2.17E-41,
CO,1259,9.78E-43,
CO,1260,5.19E-41,
CO,1261,3.71E-41,
CO,1262,6.22E-40,
CO,1263,9.41E-40,
CO,1264,2.32E-39,
CO,1265,9.37E-40,
CO,1266,1.93E-41,
CO,1267,6.17E-41,
CO,1268,1.07E-40,
CO,1269,1.10E-39,
CO,1270,1.63E-39,
CO,1271,3.61E-39,
CO,1272,2.78E-39,
CO,1273,1.23E-40,
CO,1274,8.43E-45,
CO,1275,2.14E-40,
CO,1276,3.07E-40,
CO,1277,2.41E-39,
CO,1278,7.29E-39,
CO,1279,4.79E-39,
CO,1280,1.48E-40,
CO,1281,6.15E-42,
CO,1282,3.53E-40,
CO,1283,4.66E-40,
CO,1284,4.38E-39,
CO,1285,8.17E-39,
CO,1286,1.27E-38,
